"order_id","presence_id","spacetime_volume_id","place_name_NL","place_name_NL_standardised","place_name_FR","place_name_FR_standardised","description","police_quarter","canton_of_small_claims_court","earliest_begin","latest_begin","earliest_end","latest_end","source","IIIF_manifest","IIIF_image_URI"
50,7721,3653,"Bellevuestraat","Bellevuestraat","rue de bellevue","rue de bellevue","van coupure, linker oever, tot akkergemstraat.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
51,7722,3654,"Bellevuestraat","Bellevuestraat","rue de bellevue","rue de bellevue","Ledeberg, van hundelgemschesteenweg, rechts, tot de Schelde.",0,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
52,7723,3655,"Benardstraat","Benardstraat","rue Benard","rue Benard","van muinkbrug tot dierentuindreef.",5,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
53,7724,3656,"Bennesteeg","Bennesteeg","r. des vanniers","rue des vanniers","v. mageleinstr. tot veldstr.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
54,7725,3657,"Berensteeg","Berensteeg","rue aux ours","rue aux ours","van goudstraat tot rivier, achterlei.",1,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
55,7726,3658,"Berouwstraat","Berouwstraat","rue du repentir","rue du repentir","van chartreuzenstraat tot tusschen vogelenzangkaai en geuzenberg.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
56,7727,3713,"Berriesteeg","Berriesteeg","rue de la civière","rue de la civière","ziet bronsteeg.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
57,7728,3662,"Bezemsstraat","Bezemsstraat","r. des balais","rue des balais","v. onderbergen t. struifsteeg.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
58,7729,3660,"Bestormstraat","Bestormstraat","rue d'assaut","rue d'assaut","van onderbergen tot violettenlei.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
59,7730,3661,"Beukstraat","Beukstraat","rue du hêtre","rue du hêtre","van verbindingstraat tot populierstraat.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
60,7731,3663,"Biestraat","Biestraat","rue de l'Abeille","rue de l'Abeille","van land van Waasstraat tot Oostakkerstraat.",7,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
61,7732,3664,"Biezenkapelstraatje","Biezenkapelstraatje","ruelle dite biezenkapel","ruelle dite biezenkapel","van regnessenstraat tot nederpolder.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
62,7733,3665,"Binnenweg","Binnenweg","chemin de traverse","chemin de traverse","Ledeberg, van hundelgemschesteenweg tot verder op den zelfden weg.",0,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
63,7734,3667,"Bisdomplaats","Bisdomplaats","place de l'évêché","place de l'évêché","van bij s. Baafs tot reep.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
64,7735,3668,"Bisschopstraat","Bisschopstraat","rue Bisschop","rue Bisschop","Ledeberg, van hundelgemschesteenweg tot scheldekant.",0,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
65,7736,3669,"Blandinusstraat","Blandinusstraat","rue Blandin","rue Blandin","van s. pietersnieuwstraat tot s. amandstraat.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
66,7737,4500,"Blauwmeiskensstraat","Blauwmeiskensstraat",,,"ziet werregarenstraat.",5,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
67,7738,3671,"Bleekersdijk","Bleekersdijk","digue des blanchisseurs","digue des blanchisseurs","van nieuwland tot ham.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
68,7739,3672,"Bleekerijstraat","Bleekerijstraat","rue de la blanchisserie","rue de la blanchisserie","van bleekersdijk tot ham.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=491&xywh=-899%2C0%2C4918%2C2691"
69,7740,3673,"Blindeken","Blindeken","r. de l’aveugle","rue de l’aveugle","v. comijnstr. tot brouwersstr.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
70,7741,6764,"Blindestraat","Blindestraat","rue de l’aveugle","rue de l’aveugle","Ledeberg, ziet kleine binnenweg.",0,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
71,7742,3675,"Bloemstraat","Bloemstraat","rue aux fleurs","rue aux fleurs","van nederkouter tot pollepelstraat.",5,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
72,7743,3676,"Bloemstraat","Bloemstraat","rue aux fleurs","rue aux fleurs","Ledeberg.",0,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
73,7744,3678,"Boegsteeg","Boegsteeg","r. de la proue","rue de la proue","v. veldstr. tot predikheerenlei.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
74,7745,3681,"Bonteleeuwstraat","Bonteleeuwstraat","r. du lion","rue du lion","v. korte meire tot veldstr.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
75,7746,3680,"Bommelstraat","Bommelstraat","rue du bondon","rue du bondon","van ottergemschesteenweg tot zwijnaardschesteenweg, s. Pieters-Aalst.","H 5",2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
76,7747,3682,"Boomgaardstraat","Boomgaardstraat","rue du verger","rue du verger","van hertogstraat tot roodekoningstraat.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
77,7748,3683,"Boomstraat","Boomstraat","rue de l’arbre","rue de l’arbre","van peterceliestraat tot brugschesteenweg",6,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
78,7749,3686,"Botermarkt","Botermarkt","marché au beurre","marché au beurre","van hoogpoort tot mageleinstraat.",1,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
79,7750,3685,"Botermansstraat","Botermansstraat","rue des beurriers","rue des beurriers","van burgstraat tot meersteeg.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
80,7751,3697,"Boulevard der Heirnisse","Boulevard der Heirnisse","boulevard de l’Heirnisse","boulevard de l’Heirnisse","van kasteelboulevard tot aan de nieuwe Sluis (Gentbrugge).",7,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
81,7752,3883,"Boulevard der normaalschool","Boulevard der normaalschool","boulevard de l’école normale","boulevard de l’école normale","van zwijnaardsche steenweg tot kortrijksche steenweg.","H 5",2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
82,7753,3611,"Boulevard van akkergem","Boulevard van akkergem","boulev. d’akkergem","Boulevard d’akkergem","v. godshuizenboulev. en bijlokevest tot nieuwe wandeling.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
83,7754,3688,"Boulevard van het begijnhof","Boulevard van het begijnhof","boulev. du béguinage","Boulevard du béguinage","van plezantevest tot brugschepoortstraat.",2,2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
84,7755,3689,"Boulevard van Brussel of brusselsche boulevard","Boulevard van Brussel|brusselsche boulevard","boulevard de Bruxelles","boulevard de Bruxelles","van einde keizer- tot einde s. lievenstraat.",4,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
85,7756,3834,"Boulevard der godshuizen","Boulevard der godshuizen","boulevard des hospices","boulevard des hospices","ziet godshuizenboulevard.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
86,7757,3690,"Boulevard der citadel","Boulevard der citadel","boulevard de la citadelle","boulevard de la citadelle","van aan de brug over de Lei aan godshuizenboulevard tot aan de nieuwe brug over de Schelde aan Terplaten. ","H 5 en 5",2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
87,7758,3761,"Boulevard van den dierentuin","Boulevard van den dierentuin",,,"ziet dierentuindreef.",,,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
88,7759,3692,"Boulevard van den kleinen dok","Boulevard van den kleinen dok","boulevard du petit dok","boulevard du petit dok","v. antwerpschesteenw. tot meulesteedschesteenw. ","H 3 en 7",1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
89,7760,3693,"Boulevard Frère-Orban","Boulevard Frère-Orban","boulevard Frère-Orban","boulevard Frère-Orban","van statieplaats tot s. Lievensboulevard.",4,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
90,7761,3694,"Boulevard van den gasmeter","Boulevard van den gasmeter","boulev. du gazomètre","Boulevard du gazomètre","van palingshuizen tot spaargeldstraat (linker oever van den verbindingsvaart). ","3 en 6",1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
91,7762,3933,"Boulevard van het kasteel","Boulevard van het kasteel","boulevard du château","boulevard du château","van boulevard Lousbergs tot hoek der schoolkaai.",7,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
92,7763,3700,"Boulevard Leopold","Boulevard Leopold","boulev. Leopold","Boulevard Leopold","van den boulevard der citadel tot kortrijkschesteenweg.","H 5",2,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
93,7764,3701,"Boulevard Lousbergs","Boulevard Lousbergs","boulev. Lousbergs","Boulevard Lousbergs","voorheen visscherij, linker oever, van den slachthuisboulevard tot de nederschelde, bij de keizerpoort.",7,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
94,7765,3702,"Boulevard van plaisance","Boulevard van plaisance","boulevard de plaisance","boulevard de plaisance","van begijnhofboulevard tot nijverheidsplaats.",3,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
95,7766,3703,"Boulevard van s. Lieven","Boulevard van Sint Lieven","boul. s. Liévin","Boulevard Saint Liévin","van brusselsche boulev. tot aan de brug over de Schelde aan terplaten.",4,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
96,7767,4354,"Boulevard van het slachthuis","Boulevard van het slachthuis","boulevard de l’abattoir","boulevard de l’abattoir","van de schoolkaai tot boulevard Lousbergs.",7,1,"1887-01-01T00:00:00",,,"1887-12-31T23:59:59","https://www.zotero.org/groups/4391394/items/SG5MQQBU","https://adore.ugent.be/IIIF/manifests/archive.ugent.be:0F3AB176-5140-11EC-BB1E-55C200E43F28","https://lib.ugent.be/viewer/archive.ugent.be%3A0F3AB176-5140-11EC-BB1E-55C200E43F28#?c=&m=&s=&cv=492&xywh=-899%2C0%2C4918%2C2691"
